time, value
3689.5,224.609375
3689.6,223.541259765625
3689.7,216.36962890625
3689.8,223.541259765625
3689.9,223.69384765625
3690.0,214.996337890625
3690.1,215.606689453125
3690.2,213.470458984375
3690.3,203.094482421875
3690.4,206.60400390625
3690.5,202.63671875
3690.6,207.061767578125
3690.7,197.296142578125
3690.8,192.87109375
3690.9,197.75390625
3691.0,193.023681640625
3691.1,193.328857421875
3691.2,187.530517578125
3691.3,186.46240234375
3691.4,184.478759765625
3691.5,184.783935546875
3691.6,185.089111328125
3691.7,182.18994140625
3691.8,180.0537109375
3691.9,176.544189453125
3692.0,179.901123046875
3692.1,176.69677734375
3692.2,174.560546875
3692.3,175.1708984375
3692.4,182.18994140625
3692.5,169.677734375
3692.6,175.78125
3692.7,177.30712890625
3692.8,171.661376953125
3692.9,167.8466796875
3693.0,172.271728515625
3693.1,163.116455078125
3693.2,157.470703125
3693.3,160.064697265625
3693.4,154.876708984375
3693.5,158.0810546875
3693.6,153.1982421875
3693.7,160.82763671875
3693.8,151.824951171875
3693.9,146.484375
3694.0,155.792236328125
3694.1,149.383544921875
3694.2,148.468017578125
3694.3,140.68603515625
3694.4,133.97216796875
3694.5,136.260986328125
3694.6,136.566162109375
3694.7,136.871337890625
3694.8,139.923095703125
3694.9,131.072998046875
3695.0,137.786865234375
3695.1,127.5634765625
3695.2,124.81689453125
3695.3,127.716064453125
3695.4,129.39453125
3695.5,122.98583984375
3695.6,128.631591796875
3695.7,125.732421875
3695.8,119.476318359375
3695.9,115.66162109375
3696.0,113.372802734375
3696.1,109.405517578125
3696.2,112.152099609375
3696.3,113.677978515625
3696.4,108.795166015625
3696.5,103.45458984375
3696.6,103.759765625
3696.7,103.912353515625
3696.8,98.114013671875
3696.9,103.607177734375
3697.0,95.062255859375
3697.1,99.639892578125
3697.2,99.4873046875
3697.3,87.890625
3697.4,88.5009765625
3697.5,87.127685546875
3697.6,92.620849609375
3697.7,80.413818359375
3697.8,86.822509765625
3697.9,84.686279296875
3698.0,86.97509765625
3698.1,82.855224609375
3698.2,82.3974609375
3698.3,84.228515625
3698.4,76.141357421875
3698.5,80.87158203125
3698.6,83.465576171875
3698.7,79.193115234375
3698.8,74.15771484375
3698.9,75.225830078125
3699.0,70.037841796875
3699.1,68.359375
3699.2,64.0869140625
3699.3,65.91796875
3699.4,61.6455078125
3699.5,60.72998046875
3699.6,56.45751953125
3699.7,55.5419921875
3699.8,55.5419921875
3699.9,52.18505859375
3700.0,56.304931640625
3700.1,58.28857421875
3700.2,54.473876953125
3700.3,43.9453125
3700.4,49.74365234375
3700.5,42.572021484375
3700.6,53.1005859375
3700.7,43.3349609375
3700.8,46.844482421875
3700.9,45.318603515625
3701.0,40.435791015625
3701.1,35.70556640625
3701.2,37.2314453125
3701.3,43.02978515625
3701.4,34.7900390625
3701.5,30.82275390625
3701.6,35.552978515625
3701.7,34.027099609375
3701.8,40.58837890625
3701.9,29.9072265625
3702.0,43.792724609375
3702.1,33.26416015625
3702.2,28.6865234375
3702.3,33.111572265625
3702.4,36.0107421875
3702.5,32.196044921875
3702.6,30.364990234375
3702.7,17.242431640625
3702.8,23.49853515625
3702.9,16.17431640625
3703.0,25.32958984375
3703.1,15.106201171875
3703.2,24.71923828125
3703.3,22.430419921875
3703.4,17.852783203125
3703.5,13.580322265625
3703.6,12.664794921875
3703.7,26.397705078125
3703.8,16.4794921875
3703.9,17.7001953125
3704.0,18.157958984375
3704.1,5.4931640625
3704.2,10.528564453125
3704.3,12.054443359375
3704.4,5.18798828125
3704.5,11.749267578125
3704.6,7.9345703125
3704.7,5.035400390625
3704.8,4.8828125
3704.9,7.171630859375
3705.0,14.801025390625
3705.1,6.256103515625
3705.2,7.171630859375
3705.3,10.528564453125
3705.4,4.730224609375
3705.5,6.561279296875
3705.6,10.223388671875
3705.7,10.07080078125
3705.8,5.950927734375
3705.9,6.561279296875
3706.0,5.035400390625
3706.1,29.296875
3706.2,37.841796875
3706.3,-20.751953125
3706.4,-16.326904296875
3706.5,-12.51220703125
3706.6,-3.509521484375
3706.7,-8.697509765625
3706.8,-1.983642578125
3706.9,-6.561279296875
3707.0,-6.7138671875
3707.1,-1.8310546875
3707.2,-5.645751953125
3707.3,-8.23974609375
3707.4,-9.46044921875
3707.5,-13.275146484375
3707.6,-4.57763671875
3707.7,-7.32421875
3707.8,-16.632080078125
3707.9,-9.1552734375
3708.0,-14.190673828125
3708.1,-5.79833984375
3708.2,-1.52587890625
3708.3,-11.138916015625
3708.4,-10.3759765625
